,Comparison,Correlation_Luad,Correlation_Gbm,Correlation_Brca,Correlation_hnscc,Correlation_colon,Correlation_Lscc
7734,CXCL13_proteomics,-0.3036945234932232,,,,,
7735,LPAR1_proteomics,-0.4359579660903755,,,,0.2024863105669154,
7736,AGPAT3_proteomics,0.2976981079001524,,,,,
7737,FBXO45_proteomics,-0.29767176483010915,,,0.2365481585232135,0.3363296463671046,0.2678217106835215
7738,CST6_proteomics,0.32281526955483075,,,,,
7739,MAST3_proteomics,-0.2972597074203169,,,-0.3689041824813554,,
7740,DCUN1D2_proteomics,0.31717335915994466,,,,,
7741,CD2_proteomics,-0.2960656231723049,,,-0.3957065223797676,,-0.2562120703257479
7742,RAB35_proteomics,-0.29571300260017885,,,,0.25893747203777,
7743,STOML1_proteomics,0.32207866567693044,,,,,
7744,CD3D_proteomics,-0.3463916724853442,,,-0.25623530282428697,,
7745,EMID1_proteomics,-0.3641361252328836,,,,,
7746,PHETA1_proteomics,0.3486068600082516,,,,,
7747,UGCG_proteomics,0.3748601439539331,,,,,
7748,CD8A_proteomics,-0.2924778985059609,,,-0.2610690513238856,,-0.22907580076338915
7749,KCNAB2_proteomics,-0.2924557019154113,,,-0.3924041757456884,,
7750,RASL12_proteomics,-0.2923457914080657,,,,,
7751,JTB_proteomics,0.3331921687048642,,,,0.2791972077788022,
7752,MUSTN1_proteomics,-0.2920914802980211,,,,,-0.206977974230868
7753,HTATSF1_proteomics,0.2919176499118785,,,,,-0.2450854706451288
7754,RASGRP4_proteomics,-0.3028866965004444,,,,,
7755,CD1A_proteomics,0.2985699058201312,,,,,
7756,RXRB_proteomics,0.29167389843102143,,,,,
7757,CUX1_proteomics,0.2916284399432527,,,0.2599736683006304,,
7758,YTHDF2_proteomics,0.2911690354658998,,,,,
7759,RNASE4_proteomics,-0.29111211116735586,,,,0.3535524579156493,
7760,ATG2B_proteomics,0.2904635188829038,,,0.21901656392157345,,
7761,S100A13_proteomics,0.2900586798545879,,,,0.4251594021266469,
7762,EML6_proteomics,-0.2952396308654264,,,,,
7763,PGC_proteomics,-0.2962769805761564,,,,,
7764,ELOC_proteomics,0.2892393520545592,,,,,
7765,GALC_proteomics,0.28907784993376723,,,,,
7766,PIN4_proteomics,-0.2888619311528554,,,,,
7767,MSLN_proteomics,-0.3069349395022265,,,,,
7768,MOB3A_proteomics,-0.2885929121235106,,,,0.33746069993888395,
7769,SHPRH_proteomics,-0.30231441436667605,,,,,
7770,VAT1_proteomics,-0.2882721866469149,,,,0.21755295573035446,
7771,PAFAH1B2_proteomics,-0.2882230391470626,,,,,
7772,NEK8_proteomics,0.3492589982745456,,,,,
7773,PPP1R13B_proteomics,0.28782364868339183,,,,,
7774,GSR_proteomics,-0.28637336722814355,,,-0.2817802746805487,,
7775,TMED1_proteomics,0.2863189948331276,,,,,
7776,XPNPEP3_proteomics,0.2856477417079735,,,0.21118886391133693,,0.18927980401475766
7777,PUM1_proteomics,0.2856031495538922,,,,,
7778,MVB12A_proteomics,0.28496141902193306,,,,,
7779,SIX4_proteomics,0.3045591969427712,,,,,
7780,ABI1_proteomics,-0.28490208648917,,,,0.25009831096458396,
7781,ADH4_proteomics,-0.2835502731430832,,,,,
7782,SNX21_proteomics,0.2832044124188754,,,,,
7783,RHOC_proteomics,0.2831503128785834,,,0.1925680802464824,0.2102241285056261,0.2157694371518878
7784,ABHD11_proteomics,0.2831495537658417,,,,,
7785,PRUNE2_proteomics,-0.2827096971853628,,,-0.23329787227761084,,
7786,PCSK5_proteomics,-0.2958853879663441,,,,,0.2357664491257486
7787,THOC2_proteomics,0.2821062128672997,,,0.20546387128479496,-0.202350997727841,
7788,NACC1_proteomics,0.2820515733065967,,,,,
7789,C1orf122_proteomics,0.2820465434451964,,,,,
7790,COQ8A_proteomics,-0.2818713194924912,,,-0.22880596859500346,,-0.2706023992093945
7791,PLA2G2D_proteomics,-0.3376588699247847,,,,,
7792,PHF10_proteomics,-0.28154434216834445,,,,,
7793,PPM1G_proteomics,0.28146985450543305,,,,,
7794,ZBTB3_proteomics,-0.44289048501619177,,,,,
7795,CLYBL_proteomics,-0.28096814839648626,,,-0.30521421761559386,-0.2616676405209041,
7796,LYPLA2_proteomics,0.2808443809186697,,,,,
7797,KCNQ1_proteomics,-0.4240571646907365,,,,,
7798,ELF3_proteomics,0.2805685692986767,,,,,
7799,PGRMC2_proteomics,0.2802372430594977,,,,-0.2139264863330924,
7800,HSPB6_proteomics,-0.279319486660225,,,-0.22276075051497715,,
7801,CALML3_proteomics,-0.2789928363513509,,,,,0.3280113707503174
7802,BET1L_proteomics,0.2853662296625168,,,,,
7803,CD59_proteomics,0.27888117590477685,,,0.2098638423772134,,0.2561887487877721
7804,LAMA2_proteomics,-0.2787496565147498,,,,0.2953720919240276,
7805,ISG15_proteomics,0.27835094518536263,,,,0.21076309082073755,
7806,GAS2L2_proteomics,-0.297550194080315,,,,,
7807,MCUB_proteomics,0.2844214292314507,,,,,0.24777710897606364
7808,MMP23B_proteomics,-0.28839183604786955,,,,,
7809,TESC_proteomics,-0.2776077402892325,,,-0.4678048673652177,,
7810,C15orf40_proteomics,-0.277164155794046,,,,,
7811,PLA2G5_proteomics,-0.4232255184965629,,,,,
7812,NKX2-1_proteomics,0.277060108441349,,,,,
7813,CDH17_proteomics,-0.4752687208606942,,,,-0.2141337680720544,
7814,MAP2K7_proteomics,0.2764352554859911,,,,,
7815,GLCCI1_proteomics,0.2762435791963725,,,,,-0.23451591554791906
7816,GSTM5_proteomics,-0.27619265055132475,,,,,-0.2537632175938557
7817,CUL7_proteomics,0.275900409635809,,,,,
7818,SLC52A2_proteomics,0.3345189453376333,,,0.25384739184239064,,
7819,ARMC9_proteomics,0.2753812478070612,,,,,
7820,ANGPT1_proteomics,-0.2869963831365732,,,,,
7821,TDRKH_proteomics,0.2737375675641339,,,,-0.29504426802680384,-0.2963373690137357
7822,CILP_proteomics,0.2736664477645969,,,,,
7823,ORMDL3_proteomics,0.2786500858962834,,,,,
7824,CANX_proteomics,0.27351214351042263,,,,-0.23792247110734946,
7825,POM121C_proteomics,0.27321451079027337,,,,,
7826,DNAJB1_proteomics,0.2731217922517201,,,0.264400097726406,,0.2531997489840269
7827,GUCY1A2_proteomics,-0.27261968836331685,,,,,
7828,CCDC178_proteomics,-0.3330797918308433,,,,,
7829,TICRR_proteomics,-0.3055574033446596,,,,,
7830,ICAM3_proteomics,-0.2721677669529182,,,-0.3317089362774565,0.3350564725101885,
7831,RCE1_proteomics,0.31401817550305083,,,,,0.2622523673940319
7832,SRXN1_proteomics,-0.2718098777950161,,,,,
7833,NIN_proteomics,-0.27178865704759514,,,,,
7834,PISD_proteomics,-0.27137235881617405,,,,,
7835,CD3G_proteomics,-0.3337055243147454,,,-0.38103218224103175,,-0.2356647473587823
7836,NQO1_proteomics,-0.2710445353833335,,,,-0.2500679079966277,
7837,AKAP10_proteomics,-0.2710174085875569,,,,,
7838,STX10_proteomics,0.2709748935019792,,,,,
7839,STARD3NL_proteomics,0.3185593333919368,,,,,
7840,BAG4_proteomics,-0.2707607948196277,,,,,
7841,FAM83H_proteomics,0.2702047855501395,,,,,0.4557659485272235
7842,MUC13_proteomics,-0.3695367699825526,,,-0.3122641082478397,,
7843,GNL2_proteomics,0.2701253441873717,,,,,
7844,GRK3_proteomics,-0.27011089237823416,,,-0.3398802429956295,,
7845,CEACAM6_proteomics,0.2700953314920356,,,,,
7846,ATP2C1_proteomics,0.2699234257727109,,,,,0.19479929321275932
7847,SULT1A4_proteomics,-0.2697050576837444,,,-0.24443850017412225,,
7848,TPRKB_proteomics,0.26963113767070457,,,,,-0.29371269343656803
7849,CLSTN1_proteomics,0.2686386647493031,,,0.3963304448309263,0.27033745794265024,0.3668129648931993
7850,MSTO1_proteomics,0.2679897288211036,,,0.32159818531916273,,0.2187270434768612
7851,IFIH1_proteomics,0.26766327451953364,,,-0.18979996467419386,0.3723895173352351,
7852,NHP2_proteomics,0.2674354597849783,,,,-0.34419270714405337,
7853,HGD_proteomics,-0.2729398970324576,,,,,
7854,IMPAD1_proteomics,0.26655257987453945,,,,0.26470478493496524,0.19756343864487644
7855,PDE4DIP_proteomics,0.2664440597515221,,,,,
7856,CD9_proteomics,0.2662353373864421,,,,,0.3543699430579973
7857,DCLRE1C_proteomics,-0.3673312993589182,,,,,
7858,ACP1_proteomics,-0.26611109134906963,,,,,
7859,FOXL2_proteomics,-0.3072262947269032,,,,,
7860,SMAD1_proteomics,0.2652185472075982,,,,,0.2390106125362204
7861,IRF7_proteomics,0.29596607046414203,,,-0.24012442367423226,,
7862,CHPT1_proteomics,-0.33095867973308585,,,,,
7863,LCA5_proteomics,-0.3657259070327198,,,,,
7864,GPR107_proteomics,0.2649073129574925,,,,,
7865,UBTD2_proteomics,0.270877751439542,,,,,
7866,ALYREF_proteomics,0.2644274645299619,,,,,
7867,SSC5D_proteomics,-0.2640624522601117,,,,,
7868,RCOR2_proteomics,0.2639221746513035,,,,,
7869,TG_proteomics,0.3026534376760872,,,0.25884711574740465,,
7870,MDM1_proteomics,-0.26338302025552435,,,,,
7871,CCDC40_proteomics,-0.3002009189217036,,,,,
7872,PDZK1IP1_proteomics,0.31734076326872473,,,,,
7873,ODF2_proteomics,-0.2624334960866471,,,-0.267972976601423,,
7874,CYFIP2_proteomics,-0.26231384168897537,,,-0.4488312062809535,,
7875,RPS27A_proteomics,-0.2621072302133121,,,,,
7876,C1GALT1_proteomics,0.2718909120822477,,,,,
7877,MTX1_proteomics,0.2617977784197898,,,-0.21566537760842,,
7878,OXSR1_proteomics,-0.2616690872721089,,,,,
7879,SPRYD4_proteomics,-0.2614405975967552,,,,,
7880,EVA1A_proteomics,0.26698533488765963,,,,,
7881,COA7_proteomics,0.2606747335699417,,,,,
7882,IFIT3_proteomics,0.2604824432947433,,,-0.1900079803381792,0.3026370878020214,
7883,XPO7_proteomics,-0.2602697915028811,,,,,
7884,MAPK8_proteomics,-0.2601030647106869,,,,0.2476267855267847,
7885,MIER2_proteomics,0.3985372484035681,,,,,
7886,CD247_proteomics,-0.27251501026987746,,,-0.4041067616602715,,-0.1876285440261317
7887,TMEM70_proteomics,0.25998627912005945,,,,,
7888,YIPF5_proteomics,0.2594549246380914,,,,,
7889,TRANK1_proteomics,-0.2594224277346222,,,,,
7890,HERC6_proteomics,0.2702976344049983,,,-0.20959499467676046,,0.1916062146450945
7891,HLA-DQA2_proteomics,0.2587363753444896,,,,,
7892,MUC19_proteomics,-0.4405755967956533,,,,,
7893,SLC37A4_proteomics,0.25797941057346785,,,,,
7894,GRASP_proteomics,-0.3110988370704094,,,,,
7895,FAM8A1_proteomics,0.2574101534942997,,,,,
7896,YPEL3_proteomics,-0.3147363409765658,,,,,
7897,MUC2_proteomics,-0.2808370106221682,,,,0.21285517719912234,
7898,REXO1_proteomics,-0.2899134348018101,,,,,
7899,COL21A1_proteomics,0.25674964467586103,,,,,
7900,P2RX7_proteomics,-0.28659140849441955,,,,,
7901,SMPD4_proteomics,0.25607675850192,,,,,
7902,HIST1H2BA_proteomics,-0.25590469105951885,,,,,
7903,AOC1_proteomics,-0.2722242811602053,,,-0.3317257252467716,,
7904,PHYH_proteomics,0.25567671069385195,,,,,
7905,LANCL1_proteomics,-0.2553466760600308,,,,,
7906,PRPS1L1_proteomics,0.2550835764022566,,,,,
7907,STAB2_proteomics,-0.3555305528131692,,,,,
7908,ARL1_proteomics,0.25479639430040285,,,0.1888762637820798,,
7909,AGPAT5_proteomics,-0.25434644423836833,,,,,
7910,TEKT4_proteomics,-0.26022518187622395,,,,,
7911,IFI44_proteomics,0.2542148904009697,,,,,
7912,TMX1_proteomics,0.25407787074055843,,,0.2210136415094856,,
7913,MTRF1_proteomics,-0.2971376144156116,,,,,-0.19834537149695075
7914,TJAP1_proteomics,0.25375863319892344,,,,,
7915,ABCD4_proteomics,0.25374071763418715,,,0.22847380390158106,,
7916,PIGA_proteomics,0.2928516264528088,,,,,
7917,KHSRP_proteomics,0.2532025179547348,,,,,
7918,AMFR_proteomics,0.25299006619723985,,,-0.24656921525951694,,0.24440790317234906
7919,NSD3_proteomics,-0.2529776058939332,,,,,
7920,UBE2G1_proteomics,-0.2529199203158039,,,,0.22760763504677484,
7921,VMP1_proteomics,0.25288099899608096,,,0.21160085135480766,,
7922,SIGLEC5_proteomics,-0.26110176217900805,,,,,0.2052948834808663
7923,MBOAT1_proteomics,0.3352554419673762,,,,0.355261447502934,
7924,HGH1_proteomics,0.25257490260118204,,,,,
7925,PIGH_proteomics,0.2988451321514022,,,,,
7926,WDR48_proteomics,-0.2520576170397932,,,-0.3021202201449021,,-0.2600437704841726
7927,CXCL5_proteomics,-0.3040797346418005,,,,,
7928,SEC14L2_proteomics,-0.251417515993637,,,,,0.21188659677324886
7929,AZIN2_proteomics,0.2559453558925887,,,,,
7930,YIPF3_proteomics,0.2511720896686763,,,,,
7931,C1D_proteomics,-0.3940116892200881,,,,,
7932,VILL_proteomics,-0.2509457707168948,,,,,
7933,AGK_proteomics,0.2506625906615168,,,,-0.2805746719509873,
7934,ABLIM3_proteomics,-0.249811779333858,,,,,
7935,CCNK_proteomics,0.2495870205580153,,,0.2293565613834252,,
7936,ARHGAP6_proteomics,-0.24943106015075184,,,-0.20624313703247754,0.4379018546907353,
7937,CD5_proteomics,-0.24908624367901344,,,-0.3969504486623524,,-0.2654440254736826
7938,UBALD1_proteomics,0.2702949574893168,,,,,
7939,SUCO_proteomics,0.26463662126042226,,,,,
7940,ATP6AP2_proteomics,0.2485727499983724,,,0.24598000860473726,-0.2765529801192261,0.3687966974275617
7941,GTPBP10_proteomics,0.24852405986971365,,,,-0.3388736520645522,
7942,DNMT1_proteomics,0.24848120161345305,,,,,-0.2070870354525977
7943,SIPA1L1_proteomics,0.2481820960521792,,,,0.4112963089789592,
7944,TBRG4_proteomics,0.2481321438698656,,,0.3858472669065007,-0.25583881201399217,
7945,BLM_proteomics,-0.26380404570923044,,,,,
7946,ARL6IP1_proteomics,0.2478562625758705,,,0.23553207133431864,,
7947,CALCA_proteomics,-0.2662902679459126,,,,,
7948,TNRC18_proteomics,0.2475921374882932,,,,,
7949,STARD3_proteomics,0.2475817891089811,,,,,
7950,RABAC1_proteomics,0.2474428333854129,,,,,
7951,NEK9_proteomics,0.24719213796338196,,,,0.2575338641230809,
7952,SEC62_proteomics,0.2470590667800555,,,,,
7953,TECPR1_proteomics,-0.2470450175667035,,,,,-0.19062407587467295
7954,FBXO9_proteomics,0.2516212875292977,,,,,
7955,ANO8_proteomics,0.2963494595963203,,,,,
7956,SEMA4C_proteomics,0.2467886195677052,,,,,
7957,PHKA1_proteomics,0.2466798488398106,,,,,
7958,SEC22B_proteomics,0.2464716550909676,,,-0.2271877109639552,,
7959,PRAF2_proteomics,0.246419154087102,,,,,
7960,WRAP53_proteomics,0.2460952951707448,,,,,
7961,RPP40_proteomics,0.2459671311105928,,,,-0.311614607056947,
7962,ACADVL_proteomics,-0.2454953998553055,,,,,
7963,EPB41L3_proteomics,-0.245314711809176,,,-0.3876269591703295,,
7964,CLDN3_proteomics,0.2642108924665538,,,,,-0.24845922561858325
7965,ERLIN2_proteomics,-0.24423690497502054,,,,,0.2547506507784805
7966,PPM1L_proteomics,0.26827277163586416,,,,,
7967,MECR_proteomics,0.24413448475883154,,,,,
7968,ANXA10_proteomics,-0.3534168617294277,,,,,
7969,ATF7_proteomics,-0.2439044642655502,,,,,
7970,MTMR7_proteomics,-0.2607432907104291,,,,,
7971,C7orf26_proteomics,-0.2481073937366716,,,,,
7972,RAC1_proteomics,0.24346806206594526,,,,,
7973,SNRNP48_proteomics,0.24910719448545174,,,,,-0.2542966206103241
7974,OAS3_proteomics,0.24340944020031885,,,,0.306261290578432,0.2129064958807612
7975,SENP2_proteomics,0.2657182100368425,,,,,
7976,MMRN2_proteomics,-0.24314801721796855,,,-0.4121912191553697,,
7977,ABCC8_proteomics,-0.3486238657208717,,,,,
7978,SAT2_proteomics,-0.2425193867292945,,,-0.2017091322292325,,
7979,PIP_proteomics,0.29106841605721523,,,-0.2330225367923732,,
7980,DNAJC9_proteomics,-0.24229921162708984,,,,,
7981,MMP10_proteomics,-0.26443329623448164,,,,,0.2965431170768845
7982,EVPL_proteomics,0.2419454571601054,,,,,0.3303064464829919
7983,DNAJA3_proteomics,0.2417916952374181,,,0.252874373898569,-0.3938460073576744,
7984,TCF4_proteomics,-0.2416315091380627,,,,,
7985,ADPRH_proteomics,-0.2414629187846175,,,-0.42319209437660177,,-0.21390513331121236
7986,MTCH2_proteomics,0.2696213534961115,,,,-0.4263646763509397,
7987,FOS_proteomics,-0.260659327879447,,,0.22191801754171075,,
7988,OGT_proteomics,0.25528512948420995,,,,,
7989,CTSW_proteomics,-0.2692465188130738,,,,,
7990,SEMA5A_proteomics,0.2647164249231174,,,,,
7991,SFTPC_proteomics,-0.2510904010737192,,,,,
7992,HIBADH_proteomics,0.24054026997907185,,,,,
7993,RGS7BP_proteomics,0.33010689154360257,,,,,
7994,TRMT5_proteomics,0.2403369065222697,,,0.36000733001533325,,
7995,DNAI2_proteomics,-0.30268739131135713,,,,,
7996,CCDC114_proteomics,-0.27614028118095324,,,,,
7997,CCDC121_proteomics,-0.2961445445339506,,,,,
7998,ELMOD2_proteomics,0.2398102826986007,,,,-0.2984957765162361,
7999,COX19_proteomics,0.2397070245957224,,,,,
8000,SEMA7A_proteomics,-0.2548912062839945,,,,,
8001,CSMD1_proteomics,-0.4094785058757332,,,,,
8002,MEN1_proteomics,-0.23908915994056906,,,,,-0.2113870897814043
8003,AUTS2_proteomics,0.2389697045432387,,,0.26400599865674096,,
8004,MUC3A_proteomics,-0.40890844906255497,,,,,
8005,SULT1B1_proteomics,-0.2388225629512897,,,,,
8006,CEP126_proteomics,0.2682815450770349,,,,,
8007,CHD8_proteomics,0.2387383145713367,,,,,
8008,TECR_proteomics,0.2385852119514275,,,,,
8009,HPRT1_proteomics,0.23844861870536815,,,0.2979193862146361,,
8010,DCTN4_proteomics,-0.23813209622273854,,,,,
8011,C20orf27_proteomics,-0.23802661710906714,,,,0.3007932868708958,
8012,TMEM126B_proteomics,0.2977951377810295,,,,,
8013,STK16_proteomics,0.2378977516171983,,,,,
8014,ACYP1_proteomics,-0.23785984026399115,,,,,
8015,CALM2_proteomics,-0.2378445917507175,,,,,
8016,IQSEC2_proteomics,0.2375344740321642,,,,,
8017,SOX4_proteomics,0.25100193854164043,,,,,
8018,FOLR3_proteomics,-0.300458601281285,,,,,
8019,CR1_proteomics,-0.2420211297247453,,,,,
8020,LRRC59_proteomics,0.2362332898048026,,,,,
8021,PITPNM3_proteomics,0.2567226666188718,,,,,0.22242008747399405
8022,MOV10_proteomics,0.2358654872090161,,,,0.299217949683448,0.28207289809346914
8023,TAS1R3_proteomics,-0.393637143823427,,,,,
8024,AGPAT1_proteomics,0.2357378581707973,,,,-0.2305987824627734,
8025,CEBPZOS_proteomics,-0.31067688870822185,,,,,
8026,ZNF22_proteomics,-0.24458015028548594,,,-0.2174690333577039,,
8027,EXOC3L4_proteomics,-0.24091692744543075,,,,,
8028,LRRFIP2_proteomics,-0.2353233739107357,,,,,
8029,CYP2J2_proteomics,0.2556704711879257,,,,,
8030,HLA-DQA1_proteomics,0.2351678439146477,,,,,
8031,ACACA_proteomics,0.2349889400887423,,,0.3120051035597423,,
8032,TIMM29_proteomics,0.2404468861482301,,,,,
8033,GIT2_proteomics,-0.23450278332360056,,,-0.3032339139195858,,
8034,ZBTB40_proteomics,-0.23877440734673155,,,,,-0.19890673975708706
8035,AK2_proteomics,0.23430167852957925,,,,,
8036,RAB37_proteomics,-0.25065517859513303,,,,,
8037,SHROOM1_proteomics,0.24164891851730835,,,0.3182196686888756,0.3179600749806055,
8038,TERF2_proteomics,-0.23366671377844025,,,,0.2726758940322412,-0.21106254178353406
8039,TFPI2_proteomics,0.24245192781219285,,,,,
8040,CD79A_proteomics,-0.2484840121825325,,,-0.3666928672246005,,-0.267177027585637
8041,DGUOK_proteomics,-0.23330837959187425,,,,,
8042,CHRDL1_proteomics,-0.2331389580158705,,,,,
8043,ERG_proteomics,-0.2330413093515282,,,,,
8044,MTHFD1_proteomics,0.2328646666599978,,,,,
8045,GCLC_proteomics,-0.2327152330928001,,,,,
8046,FAHD2B_proteomics,0.23252243047904406,,,,,
8047,EIF4E3_proteomics,-0.23662920740025656,,,-0.2701706355427917,0.35871527939448355,
8048,CRAT_proteomics,0.2321351117848151,,,-0.3405360814718514,,
8049,C19orf25_proteomics,0.2318938678749396,,,-0.2509178830442205,,
8050,LINC01873_proteomics,0.2467155185298817,,,,,
8051,RNF145_proteomics,0.2603385986304969,,,,,
8052,UBR5_proteomics,0.2311936297080339,,,,0.33471854285669,
8053,SESN3_proteomics,0.2311523739402207,,,,,0.5153243266065364
8054,ATP6V0A1_proteomics,0.2311287672230879,,,,,
8055,TDP2_proteomics,-0.2310292443017831,,,,,
8056,LONP1_proteomics,0.23054820955869804,,,,-0.2146801972187091,
8057,IL32_proteomics,-0.24665196683930235,,,,,
8058,CLCN3_proteomics,0.23042146281529835,,,,,0.3380046677906433
8059,FUNDC2_proteomics,0.2301727042699785,,,,-0.26582306081320384,-0.2088297219816681
8060,DHRSX_proteomics,-0.2301302668204577,,,,,
8061,KIN_proteomics,-0.2297342710107451,,,,,
8062,METAP1_proteomics,0.22969460579222106,,,,,0.3192839503577985
8063,AMPD1_proteomics,-0.22963700129984144,,,-0.2868460362902846,,
8064,CRIP2_proteomics,0.2296294826351151,,,,,
8065,MNT_proteomics,-0.2687260659173932,,,,,-0.30547887785008176
8066,MT1A_proteomics,-0.229189898850972,,,,,
8067,FBXL8_proteomics,-0.22912716275092915,,,,,
8068,MEX3D_proteomics,0.2425880680666894,,,,,0.2408263198123285
8069,POLD4_proteomics,0.23424785823410105,,,,,
8070,HYDIN_proteomics,-0.25147955781668063,,,,,
8071,IFIT2_proteomics,0.22869450752380255,,,-0.2120897428629837,0.2472185505298624,
8072,SYS1_proteomics,0.2968693995904649,,,,,
8073,IDH3B_proteomics,-0.2284483183630668,,,,-0.33367652963475275,
8074,PTPN3_proteomics,0.2283059397961944,,,,,0.2742887616406113
8075,PRR14_proteomics,0.2282484313328064,,,,,
8076,ANG_proteomics,-0.2275669628659373,,,,,
8077,FAM13C_proteomics,0.27531769437658515,,,,,
8078,FXR2_proteomics,-0.227089475387154,,,,,
8079,PIGT_proteomics,0.22689101920527915,,,,,
8080,DDX58_proteomics,0.2268266226720917,,,,0.25030093217331423,
8081,BRWD3_proteomics,0.2656363520852193,,,0.2325246399966193,,
8082,PEX3_proteomics,0.22636234396094385,,,,-0.22177140140065724,
8083,ERBB2_proteomics,0.2262987734602839,,,,,
8084,GAR1_proteomics,0.22622867054026266,,,,-0.4897880299878189,
8085,TMEM39A_proteomics,0.2812786683971179,,,,,0.3186769404649703
8086,TPPP2_proteomics,-0.2773959096437141,,,,,
8087,NBL1_proteomics,-0.26660040837024024,,,0.2492859341336111,,
8088,SPTLC3_proteomics,0.23696381142097606,,,,,
8089,CD207_proteomics,0.22586110324665726,,,,,0.222325837612753
8090,NRDC_proteomics,0.2257087143873988,,,,,
8091,CHMP4B_proteomics,0.22548930157849115,,,,-0.2852578152678176,
8092,TEX264_proteomics,0.2250099913375666,,,,-0.2741428866972491,
8093,CMPK2_proteomics,0.22496012251156386,,,-0.2516264532912452,,0.1916683250197135
8094,ACO2_proteomics,-0.2245527579113487,,,,,
8095,NSUN2_proteomics,0.22436912702583608,,,,,
