Trans_Gene,Correlation_Gbm,P_value_Gbm,Correlation_kidney,P_value_kidney,Correlation_Ovar,P_value_Ovar,Correlation_Brca,P_value_Brca,Correlation_Luad,P_value_Luad,Correlation_hnscc,P_value_hnscc,Correlation_colon,P_value_colon,Correlation_Lscc,P_value_Lscc
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
HLA-DRB1,-0.20990544839521647,0.03704209124343677,-0.14378387892833105,0.1788593284095922,0.14629586065130654,0.18692899007053929,0.19682380364708452,0.035004036981282016,0.20768610640904114,0.038133657287356834,-0.17541485569175352,0.06808486308732634,0.2436726728438655,0.01616543877140401,-0.1549641336143976,0.11805778816398092
